,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model,Kilometers_Driven_log,Price_log,New Mileage,newprice,num_engine,power
5789,Renault KWID RXL,Kochi,2019,7858.0,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.04 Lakh,3.8,5,Renault,KWIDRXL,8.969287400118406,1.33500106673234,25.17,4.04,799.0,53.3
5790,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000.0,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,8.5,13,Toyota,Innova2.5,11.626254150277232,2.1400661634962708,12.8,23.25,2494.0,102.0
5791,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,41082.0,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5.0,,38.76,8,Mercedes-Benz,E-Class2015-2017,10.623325348349118,3.6573887870225654,13.0,70.85,2143.0,204.0
5792,Honda City 1.5 S AT,Ahmedabad,2009,72000.0,Petrol,Automatic,First,16.8 kmpl,1497 CC,116.4 bhp,5.0,,3.2,15,Honda,City1.5,11.184421397998193,1.1631508098056809,16.8,11.15,1497.0,116.4
5793,Hyundai i10 Sportz 1.2,Hyderabad,2011,84912.0,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.5,13,Hyundai,i10Sportz,11.349370705067676,1.252762968495368,20.36,9.74,1197.0,78.9
5794,Hyundai Creta 1.6 CRDi SX Option,Pune,2015,70000.0,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,12.25,9,Hyundai,Creta1.6,11.156250521031495,2.505525936990736,19.67,9.74,1582.0,126.2
5795,Honda Amaze VX Petrol,Mumbai,2014,21000.0,Petrol,Manual,First,19.5 kmpl,1199 CC,86.76 bhp,5.0,8.99 Lakh,4.75,10,Honda,AmazeVX,9.95227771670556,1.55814461804655,19.5,8.99,1199.0,86.76
5796,Volkswagen Polo 1.2 MPI Trendline,Delhi,2016,27000.0,Petrol,Manual,First,18.78 kmpl,999 CC,74 bhp,5.0,,4.5,8,Volkswagen,Polo1.2,10.203592144986466,1.5040773967762742,18.78,11.105,999.0,74.0
5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000.0,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.35,12,Hyundai,i10Magna,10.275051108968611,0.8544153281560676,20.36,9.74,1197.0,78.9
5798,Renault Pulse RxL,Hyderabad,2014,48425.0,Diesel,Manual,First,23.08 kmpl,1461 CC,63.12 bhp,5.0,,3.4,10,Renault,PulseRxL,10.787771488275197,1.2237754316221157,23.08,4.93,1461.0,63.12
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000.0,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5.0,15.68 Lakh,10.0,8,Volkswagen,Vento1.5,9.852194258148577,2.302585092994046,21.5,15.68,1498.0,108.5
5800,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000.0,Diesel,Manual,First,12.99 kmpl,2494 CC,100 bhp,7.0,,9.0,12,Toyota,Innova2.5,12.254862809699606,2.1972245773362196,12.99,23.25,2494.0,100.0
5801,Toyota Corolla Altis G,Delhi,2013,64000.0,Petrol,Manual,Second,14.53 kmpl,1798 CC,138.1 bhp,5.0,,5.2,11,Toyota,CorollaAltis,11.06663836234181,1.6486586255873816,14.53,23.25,1798.0,138.1
5802,Hyundai Verna CRDi,Chennai,2006,200000.0,Diesel,Manual,Second,16.8 kmpl,1493 CC,110 bhp,5.0,,1.85,18,Hyundai,VernaCRDi,12.206072645530174,0.6151856390902335,16.8,9.74,1493.0,110.0
5803,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000.0,Diesel,Automatic,Second,11.3 kmpl,2987 CC,254.8 bhp,7.0,,38.0,11,Mercedes-Benz,GL-Class350,11.512925464970229,3.6375861597263857,11.3,70.85,2987.0,254.8
5804,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140.0,Diesel,Manual,First,20.46 kmpl,1461 CC,83.8 bhp,5.0,,5.11,11,Renault,Duster85PS,11.143888713475615,1.631199404215613,20.46,4.93,1461.0,83.8
5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214.0,Petrol,Manual,First,15.41 kmpl,1598 CC,103.52 bhp,5.0,12.44 Lakh,9.66,5,Skoda,Rapid1.6,9.962416620065415,2.2679936482244267,15.41,12.44,1598.0,103.52
5806,Hyundai i10 Sportz 1.2,Kolkata,2015,28000.0,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.4,9,Hyundai,i10Sportz,10.239959789157341,1.2237754316221157,20.36,9.74,1197.0,78.9
5807,Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085.0,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,,5.84,7,Mahindra,KUV100,10.277977856344862,1.7647307968401356,18.15,11.145,1198.0,82.0
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000.0,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,5.77 Lakh,3.8,8,Maruti,CelerioVXI,10.308952660644293,1.33500106673234,23.1,5.77,998.0,67.04
5809,Maruti A-Star AT VXI,Mumbai,2012,32910.0,Petrol,Automatic,First,16.98 kmpl,998 CC,66.1 bhp,5.0,,2.5,12,Maruti,A-StarAT,10.401531841937386,0.9162907318741551,16.98,7.87,998.0,66.1
5810,Honda City i DTEC VX,Kolkata,2015,30000.0,Diesel,Manual,First,25.1 kmpl,1498 CC,98.6 bhp,5.0,,6.95,9,Honda,Cityi,10.308952660644293,1.9387416595767009,25.1,11.15,1498.0,98.6
5811,Skoda Superb 1.8 TSI,Pune,2010,35102.0,Petrol,Automatic,First,12.6 kmpl,1798 CC,161.6 bhp,5.0,,5.5,14,Skoda,Superb1.8,10.466013387887635,1.7047480922384253,12.6,31.365000000000002,1798.0,161.6
5812,Hyundai Grand i10 Sportz,Coimbatore,2017,22831.0,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,6.19,7,Hyundai,Grandi10,10.035874540579453,1.8229350866965048,18.9,9.74,1197.0,82.0
5813,Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911.0,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,6.0,11,Renault,Duster85PS,11.224056021205383,1.791759469228055,20.45,4.93,1461.0,83.8
5814,Hyundai Grand i10 Magna,Pune,2015,21000.0,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,3.75,9,Hyundai,Grandi10,9.95227771670556,1.3217558399823195,18.9,9.74,1197.0,82.0
5815,Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160.0,Diesel,Manual,First,22.77 kmpl,1498 CC,98.59 bhp,5.0,,9.46,6,Ford,EcoSport1.5,10.522988192927775,2.247072383063787,22.77,11.2,1498.0,98.59
5816,Nissan Sunny 2011-2014 XL,Jaipur,2011,41000.0,Petrol,Manual,Second,16.95 kmpl,1498 CC,97.7 bhp,5.0,,3.0,13,Nissan,Sunny2011-2014,10.621327345686446,1.0986122886681098,16.95,9.51,1498.0,97.7
5817,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294.0,Diesel,Manual,First,25.83 kmpl,1498 CC,99 bhp,5.0,,5.75,8,Ford,FigoAspire,10.526587734784039,1.749199854809259,25.83,11.2,1498.0,99.0
5818,Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,56927.0,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5.0,,4.41,15,Honda,Civic2006-2010,10.949525024262934,1.4838746894587547,13.5,11.15,1799.0,130.0
5819,Renault KWID RXT Optional,Kochi,2017,21954.0,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,3.7,7,Renault,KWIDRXT,9.996704634247262,1.308332819650179,25.17,4.78,799.0,53.3
5820,Honda Brio EX MT,Kolkata,2014,50000.0,Petrol,Manual,Second,19.4 kmpl,1198 CC,86.8 bhp,5.0,,2.5,10,Honda,BrioEX,10.819778284410283,0.9162907318741551,19.4,11.15,1198.0,86.8
5821,Maruti Swift ZXI ABS,Coimbatore,2012,78212.0,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5.0,,5.35,12,Maruti,SwiftZXI,11.267178367446165,1.6770965609079151,16.1,7.87,1298.0,88.2
5822,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500.0,Diesel,Manual,First,21.9 kmpl,1396 CC,88.8 bhp,5.0,,3.65,11,Hyundai,i20Magna,11.074420502783864,1.2947271675944,21.9,9.74,1396.0,88.8
5823,Skoda Superb Elegance 2.0 TDI CR AT,Delhi,2014,51000.0,Diesel,Automatic,First,17.2 kmpl,1968 CC,138.03 bhp,5.0,,13.0,10,Skoda,SuperbElegance,10.839580911706463,2.5649493574615367,17.2,31.365000000000002,1968.0,138.03
5824,Maruti Wagon R LXI BSII,Delhi,2012,52000.0,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.45,12,Maruti,WagonR,10.858998997563564,0.8960880245566357,18.9,7.87,998.0,67.1
5825,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000.0,Diesel,Automatic,First,21.21 kmpl,1498 CC,103.2 bhp,5.0,,5.75,9,Volkswagen,Vento1.5,11.695247021764184,1.749199854809259,21.21,11.105,1498.0,103.2
5826,Honda City i DTEC S,Coimbatore,2017,65792.0,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,8.11,7,Honda,Cityi,11.094253529374782,2.0930978681273213,26.0,11.15,1498.0,98.6
5827,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000.0,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,7.75,6,Hyundai,i201.4,10.308952660644293,2.0476928433652555,22.54,9.74,1396.0,88.73
5828,Nissan Micra XV CVT,Coimbatore,2017,54387.0,Petrol,Automatic,First,19.15 kmpl,1198 CC,75.94 bhp,5.0,9.51 Lakh,5.85,7,Nissan,MicraXV,10.903880433697777,1.766441661243765,19.15,9.51,1198.0,75.94
5829,Renault KWID RXT Optional,Mumbai,2018,1617.0,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,4.29,6,Renault,KWIDRXT,7.388327859577107,1.4562867329399256,25.17,4.78,799.0,53.3
5830,Honda City i-DTEC SV,Hyderabad,2015,82000.0,Diesel,Manual,First,25.6 kmpl,1498 CC,98.6 bhp,5.0,13.33 Lakh,8.0,9,Honda,Cityi-DTEC,11.314474526246391,2.0794415416798357,25.6,13.33,1498.0,98.6
5831,Toyota Innova Crysta 2.4 G MT 8S,Mumbai,2017,20000.0,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,8.0,,16.5,7,Toyota,InnovaCrysta,9.903487552536127,2.803360380906535,13.68,23.25,2393.0,147.8
5832,Maruti Baleno Alpha 1.3,Jaipur,2015,98000.0,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,,5.5,9,Maruti,BalenoAlpha,11.49272275765271,1.7047480922384253,27.39,7.87,1248.0,74.0
5833,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000.0,Diesel,Manual,First,22.77 kmpl,1498 CC,98.59 bhp,5.0,,6.35,9,Ford,EcoSport1.5,10.950806546816688,1.8484548129046001,22.77,11.2,1498.0,98.59
5834,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000.0,Diesel,Manual,Second,12.99 kmpl,2494 CC,100.6 bhp,8.0,,7.9,11,Toyota,Innova2.5,12.429216196844383,2.066862759472976,12.99,23.25,2494.0,100.6
5835,Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549.0,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,7.2,10,Ford,Ecosport1.5,10.942862797921952,1.9740810260220096,22.7,11.2,1498.0,89.84
5836,Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500.0,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,3.65,12,Volkswagen,PoloDiesel,11.2708539037705,1.2947271675944,22.07,11.105,1199.0,73.9
5837,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036.0,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,6.35,8,Hyundai,i20Sportz,10.915742795547708,1.8484548129046001,22.54,9.74,1396.0,88.73
5838,Renault Duster 85PS Diesel RxL Explore,Pune,2016,55000.0,Diesel,Manual,First,19.87 kmpl,1461 CC,83.8 bhp,5.0,,7.8,8,Renault,Duster85PS,10.915088464214607,2.0541237336955462,19.87,4.93,1461.0,83.8
5839,Ford Ikon 1.3 Flair,Chennai,2007,90000.0,Petrol,Manual,Second,13.8 kmpl,1299 CC,70 bhp,5.0,,1.4,17,Ford,Ikon1.3,11.407564949312402,0.3364722366212129,13.8,11.2,1299.0,70.0
5840,Ford Endeavour XLT TDCi 4X2,Chennai,2007,155000.0,Diesel,Manual,First,13.1 kmpl,2499 CC,141 bhp,7.0,,5.5,17,Ford,EndeavourXLT,11.951180395901384,1.7047480922384253,13.1,11.2,2499.0,141.0
5841,Maruti Baleno Delta 1.3,Hyderabad,2018,17810.0,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,,8.5,6,Maruti,BalenoDelta,9.787515376283707,2.1400661634962708,27.39,7.87,1248.0,74.0
5842,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Kochi,2011,42408.0,Diesel,Automatic,First,14.84 kmpl,2143 CC,170 bhp,5.0,,10.48,13,Mercedes-Benz,NewC-Class,10.655092302667642,2.349468678892896,14.84,70.85,2143.0,170.0
5843,Maruti Esteem Vxi - BSIII,Ahmedabad,2005,81000.0,Petrol,Manual,Second,15.9 kmpl,1298 CC,85 bhp,5.0,,0.75,19,Maruti,EsteemVxi,11.302204433654575,-0.2876820724517809,15.9,7.87,1298.0,85.0
5844,Tata Indigo XL Grand Petrol,Pune,2008,52000.0,Petrol,Manual,Second,12.85 kmpl,1396 CC,99.6 bhp,5.0,,1.3,16,Tata,IndigoXL,10.858998997563564,0.26236426446749106,12.85,7.63,1396.0,99.6
5845,BMW 5 Series 525d Sedan,Mumbai,2013,35000.0,Diesel,Automatic,First,16.73 kmpl,2993 CC,218 bhp,5.0,,21.0,11,BMW,5Series,10.46310334047155,3.044522437723423,16.73,57.985,2993.0,218.0
5846,Hyundai Santro Xing GL Plus,Delhi,2013,60000.0,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5.0,,2.3,11,Hyundai,SantroXing,11.002099841204238,0.8329091229351039,17.92,9.74,1086.0,62.1
5847,Skoda Octavia 2.0 TDI AT Style Plus,Mumbai,2015,27000.0,Diesel,Automatic,First,19.5 kmpl,1968 CC,141 bhp,5.0,,14.95,9,Skoda,Octavia2.0,10.203592144986466,2.7047112998366956,19.5,31.365000000000002,1968.0,141.0
5848,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975.0,Diesel,Automatic,Second,17.68 kmpl,1968 CC,174.33 bhp,5.0,,35.92,7,Audi,A62011-2015,10.932660441466956,3.581294243433999,17.68,53.14,1968.0,174.33
5849,Ford Figo 1.5D Trend MT,Pune,2016,115000.0,Diesel,Manual,First,25.83 kmpl,1498 CC,99 bhp,5.0,,4.5,8,Ford,Figo1.5D,11.652687407345388,1.5040773967762742,25.83,11.2,1498.0,99.0
5850,Mahindra Xylo D4 BS III,Hyderabad,2016,132000.0,Diesel,Manual,First,14.95 kmpl,2489 CC,93.7 bhp,7.0,,5.5,8,Mahindra,XyloD4,11.790557201568507,1.7047480922384253,14.95,11.145,2489.0,93.7
5851,Maruti Celerio ZXI AT,Mumbai,2015,40337.0,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,4.45,9,Maruti,CelerioZXI,10.605024440869697,1.4929040961781488,23.1,7.87,998.0,67.04
5852,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2008,192000.0,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,8.0,,6.85,16,Toyota,Innova2.5,12.165250651009918,1.9242486522741338,12.8,23.25,2494.0,102.0
5853,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000.0,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,,5.5,8,Hyundai,Grandi10,10.819778284410283,1.7047480922384253,24.0,9.74,1120.0,70.0
5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147.0,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.62 Lakh,5.07,8,Hyundai,Grandi10,10.245196055952587,1.623340817603092,18.9,6.62,1197.0,81.86
5855,Hyundai Grand i10 Sportz,Mumbai,2015,20000.0,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,3.85,9,Hyundai,Grandi10,9.903487552536127,1.3480731482996928,18.9,9.74,1197.0,82.0
5856,Hyundai Elite i20 Petrol Asta,Chennai,2016,11000.0,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,,7.95,8,Hyundai,Elitei20,9.305650551780507,2.0731719286662407,18.6,9.74,1197.0,81.86
5857,Maruti Zen Estilo LXI BSIII,Jaipur,2009,63000.0,Petrol,Manual,Second,18.2 kmpl,998 CC,67.1 bhp,5.0,,1.25,15,Maruti,ZenEstilo,11.05089000537367,0.22314355131420976,18.2,7.87,998.0,67.1
5858,Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967.0,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5.0,,3.64,10,Maruti,AltoK10,10.517780901762247,1.2919836816486494,20.92,7.87,998.0,67.1
5859,Toyota Fortuner 4x2 Manual,Jaipur,2016,73053.0,Diesel,Manual,First,13.0 kmpl,2982 CC,168.5 bhp,7.0,,20.0,8,Toyota,Fortuner4x2,11.198940484097395,2.995732273553991,13.0,23.25,2982.0,168.5
5860,Mahindra Thar CRDe AC,Coimbatore,2019,16392.0,Diesel,Manual,First,16.55 kmpl,2498 CC,105 bhp,6.0,,10.36,5,Mahindra,TharCRDe,9.704548689918736,2.337952236831337,16.55,11.145,2498.0,105.0
5861,Hyundai Santro Xing XO,Chennai,2007,79000.0,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5.0,,1.85,17,Hyundai,SantroXing,11.27720313144916,0.6151856390902335,17.0,9.74,1086.0,82.0
5862,Toyota Etios G,Jaipur,2013,67000.0,Petrol,Manual,Second,16.78 kmpl,1496 CC,88.73 bhp,5.0,,4.05,11,Toyota,EtiosG,11.112447898373103,1.3987168811184478,16.78,23.25,1496.0,88.73
5863,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Mumbai,2015,48600.0,Diesel,Automatic,First,12.0 kmpl,2987 CC,224 bhp,7.0,,48.5,9,Mercedes-Benz,GL-Class2007,10.791378809888585,3.8815637979434374,12.0,70.85,2987.0,224.0
5864,Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000.0,Diesel,Manual,First,19.6 kmpl,1461 CC,108.45 bhp,5.0,15.01 Lakh,8.25,10,Renault,Duster110PS,11.156250521031495,2.1102132003465894,19.6,15.01,1461.0,108.45
5865,Maruti Swift VDI,Pune,2014,84000.0,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,5.25,10,Maruti,SwiftVDI,11.33857207782545,1.6582280766035324,22.9,7.87,1248.0,74.0
5866,Volkswagen Vento Magnific 1.6 Comfortline,Mumbai,2013,49106.0,Petrol,Manual,First,15.04 kmpl,1598 CC,103.2 bhp,5.0,,4.4,11,Volkswagen,VentoMagnific,10.801736505909519,1.4816045409242156,15.04,11.105,1598.0,103.2
5867,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000.0,Diesel,Automatic,First,18.19 kmpl,1968 CC,174.5 bhp,5.0,40.73 Lakh,25.75,7,Skoda,SuperbL&K,10.46310334047155,3.248434627109745,18.19,40.73,1968.0,174.5
5868,BMW 3 Series 330d Convertible,Kochi,2014,51240.0,Diesel,Automatic,First,8.2 kmpl,2993 CC,245 bhp,4.0,,29.52,10,BMW,3Series,10.84427575601067,3.385067999732272,8.2,57.985,2993.0,245.0
5869,Maruti Wagon R VXI BS IV,Kolkata,2011,37000.0,Petrol,Manual,Second,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.1,13,Maruti,WagonR,10.51867319162636,0.7419373447293773,18.9,7.87,998.0,67.1
5870,Renault KWID RXT,Kochi,2017,32587.0,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,,3.71,7,Renault,KWIDRXT,10.391668714817564,1.3110318766193438,25.17,4.93,799.0,53.3
5871,Ford Endeavour 4x2 XLT Limited Edition,Pune,2009,180000.0,Diesel,Manual,First,10.9 kmpl,2499 CC,143 bhp,7.0,,7.5,15,Ford,Endeavour4x2,12.100712129872347,2.0149030205422647,10.9,11.2,2499.0,143.0
5872,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248.0,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.75 Lakh,9.44,7,Maruti,VitaraBrezza,9.96401805227616,2.244955980157409,24.3,11.75,1248.0,88.5
5873,Hyundai Santro Xing XO eRLX Euro II,Pune,2006,47200.0,Petrol,Manual,Second,17.0 kmpl,1086 CC,null bhp,5.0,,1.2,18,Hyundai,SantroXing,10.762149171573647,0.1823215567939546,17.0,9.74,1086.0,82.0
5874,Mercedes-Benz E-Class 200 Kompressor Elegance,Delhi,2014,40000.0,Petrol,Automatic,First,10.5 kmpl,1796 CC,157.7 bhp,5.0,,24.0,10,Mercedes-Benz,E-Class200,10.596634733096073,3.1780538303479458,10.5,70.85,1796.0,157.7
5875,Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000.0,Diesel,Automatic,First,0.0 kmpl,1950 CC,194 bhp,5.0,49.14 Lakh,35.0,5,Mercedes-Benz,C-ClassProgressive,8.294049640102028,3.5553480614894135,0.0,49.14,1950.0,194.0
5876,Maruti Ertiga VXI CNG,Mumbai,2017,23700.0,CNG,Manual,First,17.5 km/kg,1373 CC,80.46 bhp,7.0,,8.25,7,Maruti,ErtigaVXI,10.073230327123223,2.1102132003465894,24.5,7.87,1373.0,80.46
5877,Audi A4 2.0 TDI Celebration Edition,Delhi,2011,57000.0,Diesel,Automatic,Second,16.55 kmpl,1968 CC,147.51 bhp,5.0,,9.75,13,Audi,A42.0,10.950806546816688,2.277267285009756,16.55,53.14,1968.0,147.51
5878,Hyundai Grand i10 Asta,Kolkata,2014,37000.0,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,3.45,10,Hyundai,Grandi10,10.51867319162636,1.2383742310432684,18.9,9.74,1197.0,82.0
5879,Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000.0,Diesel,Manual,Second,13.5 kmpl,2477 CC,175.56 bhp,7.0,33.21 Lakh,11.85,10,Mitsubishi,PajeroSport,11.156250521031495,2.47232786758114,13.5,33.21,2477.0,175.56
5880,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2012,92469.0,Diesel,Automatic,Second,19.71 kmpl,2143 CC,201.15 bhp,5.0,,16.14,12,Mercedes-Benz,NewC-Class,11.434628732195051,2.7813006628418027,19.71,70.85,2143.0,201.15
5881,Maruti Wagon R LXI CNG,Pune,2015,55000.0,CNG,Manual,First,26.6 km/kg,998 CC,58.16 bhp,5.0,,3.7,9,Maruti,WagonR,10.915088464214607,1.308332819650179,37.24,7.87,998.0,58.16
5882,Maruti Alto K10 VXI AGS,Ahmedabad,2017,20000.0,Petrol,Automatic,First,24.07 kmpl,998 CC,67.1 bhp,5.0,,4.0,7,Maruti,AltoK10,9.903487552536127,1.3862943611198906,24.07,7.87,998.0,67.1
5883,Hyundai i20 Sportz 1.2,Delhi,2015,42000.0,Petrol,Manual,Second,18.6 kmpl,1197 CC,81.83 bhp,5.0,,5.8,9,Hyundai,i20Sportz,10.645424897265505,1.7578579175523736,18.6,9.74,1197.0,81.83
5884,Maruti Swift Dzire VDI,Kolkata,2014,28000.0,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5.0,,4.65,10,Maruti,SwiftDzire,10.239959789157341,1.536867219599265,23.4,7.87,1248.0,74.0
5885,Mercedes-Benz R-Class R350 4Matic Long,Pune,2010,93000.0,Petrol,Automatic,Second,11.8 kmpl,3498 CC,272 bhp,7.0,,15.0,14,Mercedes-Benz,R-ClassR350,11.440354772135393,2.70805020110221,11.8,70.85,3498.0,272.0
5886,Ford EcoSport 1.5 Ti VCT AT Titanium,Mumbai,2015,23000.0,Petrol,Automatic,First,15.63 kmpl,1499 CC,110.4 bhp,5.0,,6.8,9,Ford,EcoSport1.5,10.043249494911286,1.916922612182061,15.63,11.2,1499.0,110.4
5887,Honda City i DTEC VX Option,Bangalore,2016,36000.0,Diesel,Manual,First,25.1 kmpl,1498 CC,98.6 bhp,5.0,,10.25,8,Honda,Cityi,10.491274217438248,2.327277705584417,25.1,11.15,1498.0,98.6
5888,Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000.0,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5.0,,2.7,10,Maruti,AltoK10,10.858998997563564,0.9932517730102834,20.92,7.87,998.0,67.1
5889,Maruti Ertiga ZDI,Hyderabad,2015,59245.0,Diesel,Manual,First,20.77 kmpl,1248 CC,88.8 bhp,7.0,,8.5,9,Maruti,ErtigaZDI,10.98943666725084,2.1400661634962708,20.77,7.87,1248.0,88.8
5890,Hyundai i20 Diesel Asta Option,Pune,2018,31000.0,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,7.75,6,Hyundai,i20Diesel,10.341742483467284,2.0476928433652555,22.54,9.74,1396.0,88.73
5891,Tata Indigo CS eGLX BS IV,Pune,2015,83000.0,Petrol,Manual,First,15.64 kmpl,1193 CC,64.08 bhp,5.0,,2.7,9,Tata,IndigoCS,11.326595886778735,0.9932517730102834,15.64,7.63,1193.0,64.08
5892,Maruti Alto Std,Hyderabad,2004,81500.0,Petrol,Manual,Second,19.7 kmpl,796 CC,46.3 bhp,5.0,,1.3,20,Maruti,AltoStd,11.308358299228955,0.26236426446749106,19.7,7.87,796.0,46.3
5893,Maruti Estilo LXI,Chennai,2008,51000.0,Petrol,Manual,Second,19.5 kmpl,1061 CC,null bhp,5.0,,1.75,16,Maruti,EstiloLXI,10.839580911706463,0.5596157879354227,19.5,7.87,1061.0,74.0
5894,Hyundai Creta 1.6 SX,Hyderabad,2018,9900.0,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,14.72 Lakh,13.2,6,Hyundai,Creta1.6,9.20029003612268,2.580216829592325,15.8,14.72,1591.0,121.3
5895,Maruti Wagon R LX,Pune,2004,94000.0,Petrol,Manual,Second,18.9 kmpl,998 CC,67.1 bhp,5.0,,1.0,20,Maruti,WagonR,11.451050061252142,0.0,18.9,7.87,998.0,67.1
5896,Toyota Etios V,Kochi,2017,27100.0,Petrol,Manual,First,16.78 kmpl,1496 CC,88.73 bhp,5.0,,6.37,7,Toyota,EtiosV,10.207289006867793,1.851599469584072,16.78,23.25,1496.0,88.73
5897,Toyota Etios V,Kolkata,2015,12000.0,Petrol,Manual,First,16.78 kmpl,1496 CC,88.73 bhp,5.0,,4.5,9,Toyota,EtiosV,9.392661928770137,1.5040773967762742,16.78,23.25,1496.0,88.73
